world...	wereld...
kid	jongen
kid	kind
Especially	Vooral
apologize	excuses
double	dubbele
this...	dit
soul.	ziel
soul.	ziel.
first?	eerst
paper,	krant
careful.	voorzichtig
careful.	voorzichtig.
plane.	vliegtuig
plane.	vliegtuig.
fly	vliegen.
fly	vliegen
Your	Uw
Your	Je
turn.	beurt.
kill,	doden,
ghost	geest
Alex	Alex
won't	niet
won't	zal
her,	haar
her,	haar,
feels	voelt
senses	zintuigen
what?	Wat
what?	wat?
on,	op,
either?	ook
better?	beter?
Charlie.	Charlie.
look.	kijken.
his.	van
his.	hem.
try.	proberen.
try.	het
can't.	kan
can't.	niet.
Something's	iets
Something's	Er
doing?	doe
much.	veel.
roof.	dak.
roof.	dak
now!	nu
rash.	uitslag.
fat	dikke
lungs.	longen.
Stop!	Stop!
Stop!	Stop.
Call	Roep
Call	Bel
code.	code
code.	code.
cart.	kar.
Look,	Luister,
Look,	Kijk,
Code	Code
Code	code
blue,	blauw,
wing	vleugel
Kurt	Kurt
mood	stemming
mood	zin
buying	kopen
daughter.	dochter
daughter.	dochter.
4:00	vier
4:00	uur
afternoon.	vanmiddag
afternoon.	Goedemiddag.
guy's	Hij
girl.	meisje
girl.	meisje.
Kris.	Kris.
woke	werd
woke	wakker
hospital...	ziekenhuis
spirits	geesten
see.	zien.
Last	laatste
patients.	patiënten
patients.	patiënten.
trip	naar
trip	reis
desperately	wanhopig
welcome.	welkom.
welcome.	gedaan.
welcome.	Graag
girls.	meisjes
girls.	meisjes.
recovery.	herstel
God.	God.
you've	hebt
you've	je
pulled	trok
Nice	Leuk
ride.	rijden.
Thanks.	Bedankt.
Thanks.	Dank
but,	maar,
but,	maar
poet.	dichter.
poet.	dichter
Paris	Parijs.
Paris	Parijs
buried.	begraven
buried.	begraven.
fight	vechten.
fight	vechten
while.	even
while.	tijdje
insane.	krankzinnig.
insane.	gek.
Actually,	Eigenlijk
flying	vliegende
flying	vliegen
poet	dichter
Instead	plaats
Instead	In
life...	leven
life...	leven...
feeling?	je?
feeling?	voel
You?	Jij?
Well...	Nou...
I,	ik,
I,	ik
I,	Ik
I,	Ik,
scheme	plan
"""A"	Een
"""A"	"""Een"
terminal	terminal
fear	voor
fear	angst
fear	bang
sweet	lief
sweet	lieve
kissed	kuste
So...	Dus
So...	Dus...
Oh.	Oh.
yeah?	ja?
Love.	Love.
Love.	Liefde.
Nothing.	Niets.
ready?	klaar?
attention,	aandacht
please?	alstublieft?
please?	even
fortunate	geluk
progress,	vooruitgang,
often,	vaak
brother	broer
captured	gevangen
forever	eeuwig
forever	voor
forever	altijd
future	toekomst
future	toekomstige
generations.	generaties
delighted	blij
Council	de
Council	Raad
approved	goedgekeurd
approved	goedgekeurd.
development.	ontwikkeling.
Join	bij
drink.	drinken.
Mr	Mr
fault,	schuld,
Ladies	Dames
gentlemen,	heren,
personal	persoonlijk
personal	persoonlijke
glorious	glorieuze
celebrating	vieren
Foster	Foster
family's	familie
Foster,	Foster,
drank	dronk
Always.	Altijd.
always.	altijd
always.	altijd.
injuries	verwondingen
about?	Waar
about?	over?
wound	wond
North	de
North	North
Africa,	Afrika
Africa,	Afrika,
Division.	Divisie.
Singapore.	Singapore.
action,	actie,
woman	vrouw
humour.	gevoel
humour.	humor.
humour.	voor
humor.	gevoel
humor.	humor.
humor.	voor
died	stierf
Fresh	Verse
Fresh	Vers
friends	vrienden
worse	erger
fresh	frisse
fresh	vers
fresh	verse
Frank.	Frank.
Frank?	Frank?
Lucien.	Lucien.
Sorry,	Sorry,
station.	station.
station.	het
swimming	zwemmen
Jean.	Jean.
Jean,	Jean,
Pleased	Aangenaam.
going.	gaan.
Where?	Waar?
follow	volg
follow	volgen.
follow	volgen
chief	chef
chief	de
Reg	Reg
Foster.	Foster.
friend?	vriend
friend?	vriend?
boss.	baas
boss.	baas.
Bill	Bill
Whatever	Wat
Whatever	ook
compliment	compliment
Simmons,	Simmons,
sir.	sir.
sir.	meneer.
got?	heb
got?	je?
Ah,	Ah,
ago	geleden
younger	jongere
younger	jonger
identify	identificeren.
where's	Waar
where's	waar
where's	is
brother?	broer?
brother?	broer
swam	zwom
strong	sterk
strong	sterke
rug.	tapijt
rug.	tapijt.
young.	jong
young.	jong.
morning	ochtend
late.	te
late.	laat
late.	laat.
Noel	Noel
clothes?	kleren
clothes?	kleren?
body.	lichaam
body.	lichaam.
stopped.	gestopt.
else?	nog
Evidence	Bewijs
trunks	koffers
dressed	gekleed
dark.	donker.
dark.	donker
Alice,	Alice,
glass?	glas?
Hands	Handen
Hands	omhoog.
full.	vol.
hair	haar
appears	lijkt
dried	gedroogde
True.	Dat
enthusiastic.	enthousiast.
water's	water
water's	is
drown	verdrinken.
drown	verdrinken
Alice	Alice
present	huidige
theory,	theorie
theory,	theorie,
theory?	theorie
theory?	theorie?
We'd	We
need...	nodig
no,	Nee,
no,	nee,
Constable	agent
Constable	Constable
Simmons	Simmons
Agent	Agent
Agent	agent
Blake	Blake
job	baan
job	werk
Norma,	Norma,
secretary?	secretaresse?
gentleman.	heer.
anyone	niemand
anyone	iemand
hurt	pijn
Certainly	Zeker
loved	van
loved	hield
fortune	fortuin
routine	routine
order.	bevel.
Were	Was
presentation	presentatie
reminds	aan
reminds	doet
sample	monster
bathroom.	badkamer.
O	O
Park?	Park?
Ah.	Ah.
stands	staat
Rose	Rose
Anderson,	Anderson,
Anderson	Anderson
Chief	Chief
Chief	Chef
Superintendent	hoofdinspecteur
Welcome	in
Welcome	Welkom
photographs.	foto's.
photographs.	foto's
drowned	verdronken
drowned	verdronken.
Miss	Miss
Valerie	Valerie
complain	klagen
picture.	foto.
picture.	foto
wife?	vrouw
wife?	vrouw?
Sister.	Zuster.
Sister.	zuster.
photographs,	foto's
thank	dank
Anderson.	Anderson.
deal.	deal.
Give	Geef
statement,	verklaring
YOU	je
arrest	arresteren.
investigation.	onderzoek
investigation.	onderzoek.
Quick	Snel
word?	woord?
yes.	ja.
Indeed.	Inderdaad.
quick	snel
death	de
death	dood
physically	fysiek
harm.	kwaad
threaten	bedreigen.
people.	mensen.
people.	mensen
angry.	boos.
angry.	boos
angry.	kwaad.
be.	zijn.
sister	zus
sister	zuster
call.	bellen.
planning	van
planning	plan
Park	Park
approval	goedkeuring
win	winnen.
win	winnen
work?	werk?
park	park
certainly	zeker
keys	sleutels
sink	zinken.
sink	zinken
round	om
house.	huis.
house.	huis
Lionel	Lionel
Valerie.	Valerie.
work,	werk,
work,	werk
letting	laten
letting	laat
want.	wil.
want.	wilt.
Doc?	Doc?
Bill.	Bill.
hell.	de
hell.	hel.
O,	O,
Murder?	Moord?
pool,	zwembad
Whoever	ook
Whoever	Wie
committed	gepleegd
crime	misdaad
accident.	ongeluk
accident.	ongeluk.
seat.	Ga
seat.	zitten.
staying	blijf
temporarily	tijdelijk
returned	terug
America.	Amerika.
America.	Amerika
stay.	blijven.
lonely.	eenzaam
lonely.	eenzaam.
office,	kantoor
office,	kantoor,
party.	feest.
stayed	bleef
clean	schoon
return	naar
return	terug
following	volgende
office?	kantoor?
office?	kantoor
9:30.	half
9:30.	tien.
9	9
9	negen
reading.	lezen.
bed.	bed.
bed.	bed
morning,	Goedemorgen,
bed	bed
slept	geslapen.
terribly	me
bath	bad
Bill,	Bill,
office.	kantoor
office.	kantoor.
recall	herinner
recall	me
clothes	kleren
pool?	zwembad?
stored	opgeslagen.
arranged	geregeld.
arranged	geregeld
panic	paniek
thinking.	denken.
Statue	Vrijheidsbeeld
Liberty.	Liberty.
yours?	van
actually.	eigenlijk.
souvenir.	souvenir.
York	New
York	York
city,	stad
city,	stad,
York.	New
York.	York.
weather.	weer.
weather.	weer
rooms,	kamers
rooms,	kamers,
shall	zal
shall	zullen
Unlike	In
Unlike	tegenstelling
Unlike	tot
myself	mezelf
myself	me
myself	ik
impress	indruk
impress	op
sex.	seks.
sex.	seks
strong.	sterk
strong.	sterk.
Sometimes	Soms
be?	zijn?
she'd	ze
she'd	zou
woman?	vrouw?
woman?	vrouw
bitter	bitter
bitter	bittere
jealous	jaloers
jealous	op
draws	trekt
before?	eerder
cared	om
public	openbare
public	publiek
angry?	boos?
angry?	boos
disappointed.	teleurgesteld
disappointed.	teleurgesteld.
party	feest
party	feestje
lying.	liegt.
Nothing!	Niets.
Nothing!	Niets!
Norma.	Norma.
minute?	even
eh?	hè?
shock.	schok.
shock.	shock.
Really?	Echt?
Really?	Echt
though,	Maar
pregnancy.	zwangerschap.
father,	vader,
father,	vader
he?	hij?
accused	beschuldigd
marry	trouwen.
marry	met
likes	houdt
Norma	Norma
Emerson	Emerson
ambitious	ambitieus
ambitious	ambitieuze
requested	om
medical	medische
medical	medisch
dossier	dossier
Nora	Nora
Excellent.	Uitstekend.
Ned.	Ned.
Doc.	Doc.
two.	twee
two.	twee.
Ned,	Ned,
charge	de
Ah	Ah
You'll	Je
first.	eerst.
first.	eerst
Davis	Davis
face.	gezicht.
face.	gezicht
Ned	Ned
business	zaken
quickly.	snel.
quickly.	snel
Cheers.	Proost.
Cheers.	Cheers.
hear.	horen.
Davis?	Davis?
mother.	moeder
mother.	moeder.
stuck	vast
stuck	zit
mad.	gek
mad.	gek.
Jean's	Jean
wife.	vrouw
wife.	vrouw.
Jean	Jean
Miranda	Miranda
regret	spijt
marrying	met
sooner.	eerder
Mind	Mag
memory	aan
memory	herinnering
memory	geheugen
Reg,	Reg,
protecting	beschermt
protecting	beschermen.
Mm,	Mm,
independent.	onafhankelijk.
were.	was.
summers	zomers
playing	spelen
soldiers	soldaten
gold.	goud.
gold.	goud
inspiration	inspiratie
days,	dagen,
days,	dagen
magic	magie
magic	magische
funeral.	begrafenis.
funeral.	begrafenis
round.	ronde.
so.	wel.
opportunity	gelegenheid
opportunity	om
opportunity	kans
happy?	gelukkig?
happy?	gelukkig
deserve	verdient
deserve	verdien
Lucien	Lucien
news?	nieuws?
news?	nieuws
Lucien,	Lucien,
disappoint	teleurstellen.
disappoint	teleur.
Ah!	Ah!
eggs?	eieren?
eggs?	eieren
breakfast	ontbijt
late,	laat,
late,	te
late,	laat
midnight	middernacht
dropped	vallen.
hallway.	gang.
ceremonial	ceremoniële
Police	De
Police	politie
Force	Force
Force	de
parties.	feestjes.
partners.	partners.
train	trein
Apparently,	Blijkbaar
confined	in
desk.	bureau.
desk.	bureau
bureau	bureau
Eat.	Eet.
heard.	gehoord.
perfect.	perfect.
she'll	zal
she'll	ze
back,	terug,
back,	terug
examine	onderzoeken.
arrived.	aangekomen.
burial.	begrafenis.
Harvey.	Harvey.
Speak	Spreek
Speak	Zeg
devil.	duivel.
devil.	duivel
various	verschillende
effects	effecten
stolen,	gestolen,
bedroom.	slaapkamer.
bedroom.	slaapkamer
money.	geld.
money.	geld
presume	aan
presume	neem
possessions	bezittingen
Sergeant	Sergeant
Sergeant	sergeant
downstairs?	beneden?
downstairs?	beneden
escort.	escorte.
escort.	escorte
escort	escorte
escort	naar
watch,	horloge
deceased	overledene
deceased	overleden
father's	van
father's	vader
father's	vaders
diamond	diamanten
diamond	diamant
gold	goud
gold	gouden
forced	gedwongen
intruder.	indringer.
believes	dat
believes	gelooft
believes	denkt
pay	betalen
pay	betalen.
pay	betaal
occasional	toe
occasional	af
occasional	en
visit.	bezoek.
money,	geld
money,	geld,
child	kind
jewellery	juwelen
pawn	pion
ahead	voor
My,	Wat
afraid	bang
yesterday,	gisteren
Sam.	Sam.
ring	ring
Much	Veel
Much	veel
Sam,	Sam,
purchase	kopen.
chance?	kans
chance?	kans?
quality.	kwaliteit.
last,	Eindelijk
hours?	uur
hours?	uur?
hasn't	heeft
hasn't	niet
shown	laten
checked	heb
Sam	Sam
hell!	de
Stick	Blijf
Bill!	Bill.
Bill!	Bill!
Stop.	Stop.
Police!	Politie!
Police!	Politie.
surprise.	verrassing.
say.	zeggen.
None	Geen
Next	De
Next	volgende
Next	Volgende
window.	raam
window.	raam.
window.	het
Murray	Murray
local	lokale
local	de
local	plaatselijke
peace	vrede
peace	rust
could.	kon.
wondering	af
wondering	vroeg
wondering	me
Reg.	Reg.
Butcher	Slager
Butcher	slager
Ken	Ken
Make	Maak
tea	thee
biscuits.	koekjes.
thee	je
thee	u
hotel.	hotel.
hotel.	hotel
pregnant.	zwanger
pregnant.	zwanger.
Doc	Doc
pregnant,	zwanger,
pregnant,	zwanger
claiming	dat
baby's	baby
possible,	mogelijk,
possible,	mogelijk
child.	kind.
child.	kind
Murray.	Murray.
grudge	wrok
against	tegen
stole	heeft
stole	gestolen.
grief	verdriet
father.	vader
father.	vader.
children.	kinderen.
children.	kinderen
baby,	baby,
favour	gunst
sell	verkopen
sell	verkopen.
stolen	gestolen
stolen	gestolen.
deserved	verdiende
deserved	verdiend.
boss	baas
mate.	maat.
Hm.	Hm.
arm.	arm.
arm.	arm
status	status
longed	naar
for.	waar
for.	voor
cow	koe
along.	mee.
serious	serieus
serious	serieuze
He'd	zou
He'd	Hij
pregnancy	zwangerschap
attempt	poging
attempt	te
perfume	parfum
pillow.	kussen.
offer,	aanbod
offer,	aanbod,
lookout	uitkijk
upstairs.	boven
upstairs.	boven.
town	de
town	stad
plan?	plan?
dirty	vieze
dirty	vuile
laugh	lachen.
laugh	lachen
What,	Wat
What,	Wat,
why?	waarom?
too?	ook?
too?	ook
Good.	Goed.
Good.	Mooi.
Alright.	Goed.
Also,	ook
Also,	En
holding	houdt
Wonderful.	Prachtig.
Wonderful.	Geweldig.
statement?	verklaring
enjoy	van
Matthew	Matthew
niece,	nichtje
reporter.	journalist.
case?	zaak
curious.	nieuwsgierig.
heads	hoofden
heads	hoofd
Lake	Lake
match?	vuurtje?
match?	lucifer?
See	Zie
See	Tot
twice.	twee
twice.	keer
Yes?	Ja?
Blake?	Blake?
Alice.	Alice.
Mm?	Mm?
engagement	verloving
ring...	ring
one,	er
help.	helpen.
help.	hulp
development	ontwikkeling
sure.	zeker.
Be	Wees
shame	schande
worthwhile.	moeite
weekends.	weekend.
weekend	weekend
photo	foto
die.	sterven.
die.	dood.
stream	stroom
plot.	complot.
about...	over...
spoke	sprak
stream.	beek.
motive,	motief
threatened	dreigde
victim,	slachtoffer,
connection	verband
murder	moord
ruined.	geruïneerd.
man,	man
man,	man,
Whatever's	Wat
Alright,	Goed,
offices	kantoren
night,	Welterusten,
money	geld
trouble.	problemen.
trouble.	problemen
shut	Hou
offer.	aanbod.
offer.	aanbod
ten.	tien.
ten.	tien
car,	auto
car,	auto,
walked	liep
Please	u
Council.	Raad
Council.	Raad.
saying	zeg
saying	dat
bearing	op
bearing	met
confirms	bevestigt
Tell	dat
Tell	Zeg
Tell	Vertel
Lionel.	Lionel.
credit	eer
vision.	visie.
scale	schaal
ambition.	ambitie.
theme	thema
California.	Californië.
from,	vandaan
from,	kom
mentioned	over
brothers.	broeders.
brothers.	broers.
son.	zoon.
son.	jongen.
son.	zoon
disappointment.	teleurstelling.
brothers,	broers,
brothers,	broers
help?	helpen?
Charlie,	Charlie,
secretary	secretaresse
office	kantoor
keys.	sleutels.
keys.	sleutels
thoroughly	grondig
Frank,	Frank,
matches	lucifers
intact.	intact.
possible?	mogelijk?
impounded	beslag
pool.	zwembad
pool.	zwembad.
Open	Doe
Open	Open
Open	open.
forget	vergeet
forget	Vergeet
forget	vergeten.
troubles	problemen
fun.	leuk.
successful	succesvol
successful	succesvolle
America,	Amerika,
America,	Amerika
press	pers
resistance.	verzet.
family?	familie
family?	familie?
involved?	betrokken?
past.	verleden
past.	verleden.
tomorrow.	morgen
tomorrow.	morgen.
days?	dagen?
days?	dagen
harm	kwaad
ends	eindigt
pub	pub
identical	identieke
identical	identiek
attached	aan
past,	verleden,
past,	verleden
strange	vreemde
strange	vreemd
wearing	draagt
bury	begraven
bury	begraven.
watches	horloges
mean.	bedoel.
mean.	bedoelt.
guilt.	schuld
guilt.	schuld.
park,	het
park,	park
He...	Hij...
He...	Hij
telephoned	gebeld.
telephoned	belde
guilty.	schuldig.
guilty.	schuldig
lives,	leven
ground	grond
money?	geld?
money?	geld
boom	boom
knew,	wist
knew,	wist,
angry,	boos,
angry,	boos
car.	auto
car.	auto.
barely	nauwelijks
Part	Een
Part	deel
hoped	hoopte
dream,	droom
dream,	droom,
Jean!	Jean!
mine,	mij,
mine,	van
job.	werk.
Melbourne	Melbourne
London.	Londen.
London.	Londen
St	St
St	St.
Bart.	Bart.
miss	mis
miss	missen.
proud	op
proud	trots
Dinner's	eten
Dinner's	is
Dinner's	Het
table.	tafel
table.	tafel.
She's...	Ze
She's...	is...
dreams.	dromen.
from.	vandaan
from.	komt.
ring.	ring
ring.	ring.
floor,	verdieping,
IS	is
relief.	opluchting.
Elizabeth,	Elizabeth,
lunch.	lunch
lunch.	lunch.
lunch	lunch
luck.	geluk.
kiss.	kus.
Bye,	Tot
Bye,	Dag,
Mummy!	Mama!
Mama.	Mama.
Mama.	mama.
Mummy?	mama?
Mama?	mama?
♪	♪
music	muziek
Elizabeth	Elizabeth
kitchen?	keuken?
kitchen?	keuken
Mrs	Mrs
Elizabeth's	Elizabeth
mother,	moeder,
mother,	moeder
Mrs...	Mrs...
Judith.	Judith.
Chapman.	Chapman.
husband's	van
husband's	man
Laurie	Laurie
although	hoewel
although	al
anymore.	meer
anymore.	meer.
Chapman	Chapman
won	gewonnen
won	gewonnen.
minute.	even.
Davis.	Davis.
Listen	naar
Listen	Luister
kidnapped.	ontvoerd.
Judith	Judith
50,000	50.000
quid.	pond.
pond	vijver
Shut	Hou
o'clock	om
o'clock	uur
instructions.	instructies
instructions.	instructies.
please!	alsjeblieft!
o'clock?	uur
o'clock?	uur?
Hello?	Hallo?
beautiful,	mooi,
wondering,	me
chap	die
Hmm...	Hmm...
learnt	geleerd
best.	beste.
medicine.	medicijnen
medicine.	medicijn.
I'll,	Ik
Blake.	Blake.
THE	de
locate	vinden.
kin.	familie.
that's...	is...
that's...	dat
Mmm.	Mmm.
suggest	voor
suggest	stel
dead,	dood,
dead,	dood
would've	had
would've	zou
thought.	dacht.
thought.	dacht
pattern.	patroon.
superficial	oppervlakkige
wound.	wond.
words,	woorden,
landed	geland.
knife.	mes.
knife.	mes
knife	mes
Harvey	Harvey
Harvey,	Harvey,
spoken	gesproken.
exchange	ruil
belt.	riem.
kitchen,	keuken,
kitchen,	keuken
kitchen,	keuken.
yourself	je
yourself	jezelf
broken	gebroken
No?	Nee?
what,	wat,
very,	heel
brave	dappere
brave	dapper
clever	slimme
clever	slim
clever.	slim.
telephone	telefoon
Mummy	mama
shops	winkels
or...	of
or...	of...
school?	school
school?	school?
school?	op
mama	mama
mama	moeder
all?	alles?
usually	meestal
fence	hek
fence.	hek
fence.	hek.
mama.	mama.
mama.	moeder.
fellas.	jongens.
Either	Of
Then,	dan
Then,	Dan
must've	moet
must've	vast
Kick	Schop
guts,	lef
Sure.	Tuurlijk.
Sure.	Natuurlijk.
Leave	Laat
Back	Terug
Back	naar
here!	hier
Now.	Nu.
Weston.	Weston.
Cliff	Cliff
Tom	Tom
O'Reilly.	O'Reilly.
urgent	dringend
urgent	dringende
matter.	uit.
well?	goed
well?	goed?
Kent	Kent
played	speelde
played	gespeeld.
mechanic	monteur
wife,	vrouw
wife,	vrouw,
emergency.	noodgeval.
Wasn't	niet
Wasn't	Was
Street.	Street
Street.	Street.
Wrong	Verkeerde
tracks.	sporen
tracks.	sporen.
knee.	knie
knee.	knie.
great.	geweldig.
pleasure	te
pleasure	genoegen
company	bedrijf
company	gezelschap
sir,	u
sir,	meneer,
kid.	kind.
kid.	jongen.
really,	echt,
sergeant,	sergeant,
sergeant	sergeant
agent.	agent.
manner	manier
Irene	Irene
Henderson.	Henderson.
knife?	mes
knife?	mes?
compared	vergeleken
compared	met
Police.	Politie.
suspects.	verdachten.
Hmm.	Hmm.
Lucky	Gelukkig
Laurie.	Laurie.
Anyone	iemand
Anyone	Iedereen
could've	had
could've	kunnen
state.	staat
state.	staat.
sick.	ziek.
sick.	ziek
details.	details.
details.	details
details	details
Normally	Normaal
with.	mee
thankful	dankbaar
test,	test
O.	O.
B.	B.
Perhaps.	Misschien.
what...	wat...
Hopefully	Hopelijk
definitely	zeker
drew	trok
blood,	bloed
blood,	bloed,
with...	met
with...	met...
lip.	lip.
who?	wie?
Allow	Sta
introduce	aan
Blake,	Blake,
lovely	mooie
Doctor.	dokter.
mine.	mij.
mine.	van
Er,	Eh,
common	gewone
attract	trekken.
type.	type
type.	type.
week,	week
week,	week,
arguing	ruzie
fellow.	kerel.
hair,	haar,
hair,	haar
street	straat
type,	type
worry,	geen
worry,	Maak
worry,	zorgen,
Henderson,	Henderson,
need,	nodig
books.	boeken.
books.	boeken
dear?	schat?
toothbrush.	tandenborstel
toothbrush.	tandenborstel.
calls	noemt
Elizabeth.	Elizabeth.
It'll	Het
It'll	zal
kitchen.	keuken.
kitchen.	keuken
bathroom?	badkamer?
disease.	ziekte
disease.	ziekte.
Otherwise	Anders
Anders	Anders
long?	lang?
long?	lang
steady	vaste
coma	coma
Me?	Ik?
disease,	ziekte
end.	einde.
lines	lijnen
regardless	ongeacht
hangs	hangt
police.	politie
police.	politie.
brown	bruin
brown	bruine
please,	alsjeblieft,
describe	beschrijven
She'll	Ze
She'll	zal
needs.	nodig
needs.	heeft.
dies,	sterft,
money!	geld
money!	geld.
box.	doos.
Go.	Ga.
Go.	Ga
doing.	doet.
Total	Totale
dangerous.	gevaarlijk
dangerous.	gevaarlijk.
looking.	zoeken.
questions.	vragen
questions.	vragen.
Elizabeth!	Elizabeth!
Elizabeth!	Elizabeth.
Where's	is
Where's	Waar
daughter?	dochter
daughter?	dochter?
grandmother.	grootmoeder.
grandmother.	oma
grandmother.	oma.
3:00	uur
3:00	drie
depot.	station.
depot.	het
depot	depot
leads	naar
leads	leidt
Young.	Young.
picnic.	picknick.
picnic.	picknicken.
affair	affaire
booth	telefooncel
ransom	losgeld
explain	uitleggen.
senior	hoogste
worry.	Maak
worry.	zorgen.
worry.	geen
Yeah?	Ja?
Cliff.	Cliff.
Cliff,	Cliff,
wear	dragen.
kidnapping	ontvoering
er,	eh,
rooster	haan
judge	rechter
Judith,	Judith,
love.	liefde.
number?	nummer?
written	geschreven
written	geschreven.
sack	zak
anyone,	iemand
anyone,	niemand
report	rapport
complained	klaagde
mother-in-law.	schoonmoeder.
Feeling	je
cooped	opgesloten
indoors.	binnen
I've...	heb
Somewhere.	Ergens.
yourself?	zelf
prefer	liever
Since	Sinds
town,	stad
town,	de
town,	stad,
suggesting	dat
kidnapped	ontvoerd
kidnapped	ontvoerd.
not,	niet,
facts.	feiten.
facts.	feiten
eat.	eten.
mother	moeder
idea?	idee?
appeal	beroep
ears	oren
Unfortunately,	Helaas
Tomorrow's	Morgen
Tomorrow's	is
Edward,	Edward,
explaining	uit
cost	kost
fully	volledig
aware	weet
costs	kost
social	sociale
papers	kranten
papers	papieren
door.	deur.
door.	deur
hoping	hoopte
hoping	dat
tonight	vanavond
case...	geval...
mention	over
illness.	ziekte.
spell	spel
Rose,	Rose,
hair.	haar
hair.	haar.
Edward	Edward
profits.	winst.
God's	Gods
sake,	In
gives	geeft
often	vaak
greed.	hebzucht.
Social	Social
good,	goed
good,	goed,
Simmons.	Simmons.
Thornton.	Thornton.
hell's	is
Someone	iemand
Someone	Iemand
claimed	beweerde
reward	beloning
rescue	redden.
next.	de
Perry	Perry
Park,	Park,
then...	dan...
houses,	huizen,
houses,	huizen
anyone's	iemand
Irene.	Irene.
yesterday	gisteren
description	beschrijving
foot	voet
anyone.	niemand
everyone,	iedereen
everyone,	iedereen,
Understood?	Begrepen?
apparently	blijkbaar
cell	cel
free	vrije
free	vrij
Commissioner,	Commissaris,
rules,	regels,
rules,	regels
prize	prijs
30	30
they'd	ze
they'd	zouden
photograph.	foto.
truth?	waarheid?
truth?	waarheid
cuts	snijdt
Elizabeth?	Elizabeth?
expected.	verwacht.
Spencer.	Spencer.
Sorry	Sorry
Sorry	dat
honestly.	eerlijk
should've	had
should've	moeten
paper.	papier.
paper.	krant
paper.	krant.
girl?	meisje
girl?	meisje?
victim's	slachtoffer
victim's	van
daughter	dochter
rescued	gered
scene	plaats
scene	scène
Marjorie	Marjorie
Certainly.	Zeker.
Certainly.	Natuurlijk.
Jones	Jones
Jones,	Jones,
married	getrouwd
married	met
owner	eigenaar
factory	fabriek
Neither	niet.
Neither	ook
yesterday's	van
yesterday's	gisteren
yesterday's	gisteren.
phone.	telefoon.
phone.	telefoon
concussion.	hersenschudding.
Always	Altijd
Always	altijd
trains.	treinen.
trains.	treinen
shouldn't	moeten
shouldn't	niet
though.	Maar
though.	wel
Looks	Het
Looks	lijkt
afraid.	bang
afraid.	bang.
Boss?	Mag
Boss?	baas?
yards	meter
witnesses,	getuigen,
witnesses,	getuigen
disappeared.	verdwenen.
true	waar
true	ware
interesting	interessante
interesting	interessant
Poor	Arme
chap.	kerel.
innocent.	onschuldig.
innocent.	onschuldig
can.	kan.
damage	schade
bone	bot
might've	kunnen
might've	had
strangled	gewurgd.
strangled	gewurgd
hand	hand
Hmm?	Hmm?
kill	vermoorden.
kill	doden.
hunger	honger
dirty.	vies.
no...	nee...
gloves	handschoenen
himself.	zelf
himself.	zichzelf
they?	ze?
diamonds	diamanten
cards.	kaarten.
Victoria	Victoria
highway.	snelweg
highway.	snelweg.
hut.	hut
hut.	hut.
hungry.	heb
hungry.	honger.
thoughtful	attent
called?	heet
called?	Hoe
woman.	vrouw
woman.	vrouw.
awake,	wakker
awake,	wakker,
buy	kopen.
buy	koop
buy	kopen
ticket	naar
ticket	ticket
himself?	zelf
customers	klanten
women.	vrouwen.
women.	vrouwen
ladies	dames
dames	dames
dames	vrouwen
Commissioner	Commissaris
Commissioner	commissaris
much,	veel
much,	veel,
gloves.	handschoenen
gloves.	handschoenen.
killer,	moordenaar
absolutely	absoluut
Bill?	Bill?
winning	winnen
winning	winnende
bus	bus
tickets.	kaartjes
tickets.	tickets.
manager,	manager
manager,	manager,
everyone's	iedereen
hero.	held.
hero.	held
cheque	cheque
joint	tent
bank	bank
cheque,	cheque
No-one	Niemand
alibi	alibi
rests	rust
agree	het
agree	eens
happened.	er
happened.	gebeurd.
idiot,	idioot,
Rod.	Rod.
woman!	vrouw.
woman!	vrouw
woman!	vrouw!
Enough!	Genoeg!
Enough!	Genoeg.
bank.	bank.
bank.	bank
Name's	Ik
Name's	naam
Name's	heet
Rod	Rod
outside.	buiten
outside.	buiten.
yours.	jou.
yours.	van
often?	vaak?
often?	vaak
doesn't.	niet.
he...	hij...
Hey!	Hé!
Nothing's	niets
Nothing's	Er
Nothing's	is
broken.	gebroken.
eliminate	elimineren.
someone.	iemand
someone.	iemand.
Henderson?	Henderson?
Irene?	Irene?
anybody	iemand
anybody	niemand
Hello.	Hallo.
Rose.	Rose.
lunch?	lunch?
lunch?	lunchen?
breakfast.	ontbijt
breakfast.	ontbijt.
friend.	vriend
friend.	vriend.
grab	pak
safe.	veilig
safe.	veilig.
blame	schuld
trying.	proberen.
Really,	Echt,
girlfriend	vriendin
says,	zegt,
says,	zegt
says,	zegt:
boil.	koken.
ran	rende
location.	locatie
location.	locatie.
swear,	zweer
cheque.	cheque
cheque.	cheque.
cash	geld
week!	week
bet	wed
bet	vast
bet	dat
Too	te
Too	Te
Wanted	wilde
ladies,	dames,
Suddenly,	Opeens
wins	wint
direct	direct
direct	directe
whilst	terwijl
worried	zorgen
Irene,	Irene,
Shouldn't	Moet
Shouldn't	niet
fault	schuld
talking.	praten.
sir?	sir?
sir?	meneer?
sir?	u
also.	ook.
also.	ook
Pardon?	Pardon?
own.	eigen
Super	Super
Davis,	Davis,
Davis,	Davis
odd	vreemde
odd	vreemd
duck	eend
Jean?	Jean?
lovely.	mooi.
lovely.	prachtig.
two?	twee
two?	twee?
hungry?	Heb
hungry?	honger?
